Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Event,Message,Start Time,End Time,Duration (min),Distance Traveled,Start Battery %,End Battery %,Battery Gain %
10711,5:57:02,FALSE,150,65000,3.055555556,0,autonomousBike25,END: picking_up_packages,Picked up package[26],5:54:06,5:57:02,2.933333333,477.4278817,36.6479584,35.82714656,-0.820811839
10712,5:57:04,FALSE,150,65000,3.055555556,0,autonomousBike25,START: in_use_packages,In Use package[26],,,,,,,
10717,5:57:14,FALSE,150,65000,3.055555556,0,autonomousBike72,END: picking_up_packages,Picked up package[24],5:52:06,5:57:14,5.133333333,553.2036798,80.76940359,79.326314,-1.443089585
10718,5:57:16,FALSE,150,65000,3.055555556,0,autonomousBike72,START: in_use_packages,In Use package[24],,,,,,,
10832,6:01:04,FALSE,150,65000,3.055555556,0,autonomousBike102,END: wandering,nil,0:00:00,6:01:04,361.0666667,0,77.0514551,77.0514551,0
10833,6:01:06,FALSE,150,65000,3.055555556,0,autonomousBike102,START: picking_up_packages,Picking up package[28],,,,,,,
10862,6:02:04,FALSE,150,65000,3.055555556,0,autonomousBike104,END: wandering,nil,0:00:00,6:02:04,362.0666667,0,29.57324524,29.57324524,0
10862,6:02:04,FALSE,150,65000,3.055555556,0,autonomousBike128,END: wandering,nil,5:56:54,6:02:04,5.166666667,0,93.71788449,93.71788449,0
10863,6:02:06,FALSE,150,65000,3.055555556,0,autonomousBike104,START: picking_up_packages,Picking up package[29],,,,,,,
10863,6:02:06,FALSE,150,65000,3.055555556,0,autonomousBike128,START: picking_up_packages,Picking up package[30],,,,,,,
10864,6:02:08,FALSE,150,65000,3.055555556,0,autonomousBike72,END: in_use_packages,Usedpackage[24],5:57:16,6:02:08,4.866666667,670.9529229,79.326314,77.97274525,-1.353568749
10865,6:02:10,FALSE,150,65000,3.055555556,0,autonomousBike72,START: wandering,nil,,,,,,,
10876,6:02:32,FALSE,150,65000,3.055555556,0,autonomousBike92,END: in_use_packages,Usedpackage[23],5:53:26,6:02:32,9.1,1395.101089,30.07066165,27.51893875,-2.551722903
10877,6:02:34,FALSE,150,65000,3.055555556,0,autonomousBike92,START: wandering,nil,,,,,,,
10883,6:02:46,FALSE,150,65000,3.055555556,0,autonomousBike102,END: picking_up_packages,Picked up package[28],6:01:06,6:02:46,1.666666667,187.1332097,77.0514551,76.59049814,-0.460956951
10884,6:02:48,FALSE,150,65000,3.055555556,0,autonomousBike102,START: in_use_packages,In Use package[28],,,,,,,
10892,6:03:04,FALSE,150,65000,3.055555556,0,autonomousBike72,END: wandering,nil,6:02:10,6:03:04,0.9,0,77.97274525,77.97274525,0
10893,6:03:06,FALSE,150,65000,3.055555556,0,autonomousBike72,START: picking_up_packages,Picking up package[31],,,,,,,
10898,6:03:16,FALSE,150,65000,3.055555556,0,autonomousBike104,END: picking_up_packages,Picked up package[29],6:02:06,6:03:16,1.166666667,165.0345546,29.57324524,29.31912781,-0.254117431
10899,6:03:18,FALSE,150,65000,3.055555556,0,autonomousBike104,START: in_use_packages,In Use package[29],,,,,,,
10934,6:04:28,FALSE,150,65000,3.055555556,0,autonomousBike72,END: picking_up_packages,Picked up package[31],6:03:06,6:04:28,1.366666667,178.1579184,77.97274525,77.59614725,-0.376598002
10935,6:04:30,FALSE,150,65000,3.055555556,0,autonomousBike72,START: in_use_packages,In Use package[31],,,,,,,
10941,6:04:42,FALSE,150,65000,3.055555556,0,autonomousBike128,END: picking_up_packages,Picked up package[30],6:02:06,6:04:42,2.6,231.4226025,93.71788449,92.95159196,-0.766292533
10942,6:04:44,FALSE,150,65000,3.055555556,0,autonomousBike128,START: in_use_packages,In Use package[30],,,,,,,
10954,6:05:08,FALSE,150,65000,3.055555556,0,autonomousBike25,END: in_use_packages,Usedpackage[26],5:57:04,6:05:08,8.066666667,1143.433285,35.82714656,33.57659691,-2.250549658
10955,6:05:10,FALSE,150,65000,3.055555556,0,autonomousBike25,START: wandering,nil,,,,,,,
