placekey,latitude,longitude,top_category,open_hours,location_name
235-222@62j-sgg-k75,42.357677,-71.10741999999999,Lessors of Real Estate,,Apartments at 256 Brookline St
235-224@62j-sj2-s5z,42.364059000000005,-71.101127,Depository Credit Intermediation,"{ ""Mon"": [[""8:00"", ""16:00""]], ""Tue"": [[""8:00"", ""16:00""]], ""Wed"": [[""8:00"", ""16:00""]], ""Thu"": [[""8:00"", ""18:00""]], ""Fri"": [[""8:00"", ""16:00""]], ""Sat"": [[""9:00"", ""13:00""]], ""Sun"": [] }",People's United Bank
236-223@62j-sjv-99f,42.37377,-71.12104000000001,Clothing Stores,"{ ""Mon"": [], ""Tue"": [], ""Wed"": [], ""Thu"": [], ""Fri"": [[""11:00"", ""18:00""]], ""Sat"": [[""11:00"", ""18:00""]], ""Sun"": [] }",Patagonia
237-222@62j-sj2-6tv,42.372301,-71.09496700000001,Lessors of Real Estate,,Apartments at 383 Columbia St
237-222@62j-sj2-nqz,42.363451,-71.10422700000001,Lessors of Real Estate,,Apartments at 61 Pearl St
23c-222@62j-sjv-8qf,42.372406,-71.116264,Book Stores and News Dealers,"{ ""Mon"": [[""9:00"", ""23:00""]], ""Tue"": [[""9:00"", ""23:00""]], ""Wed"": [[""9:00"", ""23:00""]], ""Thu"": [[""9:00"", ""23:00""]], ""Fri"": [[""9:00"", ""23:00""]], ""Sat"": [[""9:00"", ""23:00""]], ""Sun"": [[""10:00"", ""22:00""]] }",Harvard Book Store
23g-222@62j-sj3-94v,42.376903999999996,-71.09983100000001,Lessors of Real Estate,,Apartments at 9 Marion St
23m-222@62j-sj2-x5z,42.370712,-71.090051,Lessors of Real Estate,,Apartments at 25 Marney St
24b-222@62j-sj2-4gk,42.369908,-71.093809,Lessors of Real Estate,,Apartments at 63 Plymouth St
24h-222@62j-sj2-kj9,42.374212,-71.10172299999999,Lessors of Real Estate,,Apartments at 254 Hampshire St
24n-222@62j-sjv-jvz,42.367746999999994,-71.110632,Lessors of Real Estate,,Apartments at 2 Belvidere Pl
24p-222@62j-sj2-4d9,42.369516,-71.093437,Lessors of Real Estate,,Apartments at 120 Webster Ave
24r-223@62j-sj2-ks5,42.371686,-71.101499,Medical and Diagnostic Laboratories,"{ ""Mon"": [[""8:00"", ""18:00""]], ""Tue"": [[""8:00"", ""18:00""]], ""Wed"": [[""8:00"", ""18:00""]], ""Thu"": [[""8:00"", ""18:00""]], ""Fri"": [[""8:00"", ""18:00""]], ""Sat"": [], ""Sun"": [] }",Cellay Inc
265-222@62j-sgg-jvz,42.35735,-71.107772,Restaurants and Other Eating Places,,Dimi's Place
26f-222@62j-sjv-j35,42.369576,-71.111319,Lessors of Real Estate,,Apartments at 1013 Massachusetts Ave
zzw-222@62j-sj2-x5z,42.371465,-71.08928399999999,Lessors of Real Estate,,Apartments at 5 Marcella St
zzw-222@62j-sjv-r49,42.378578000000005,-71.124627,Offices of Dentists,,Brown Richard S Dr
zzw-223@62j-sj2-vs5,42.372101,-71.086438,Grocery Stores,"{ ""Mon"": [[""10:00"", ""16:00""]], ""Tue"": [[""10:00"", ""16:00""]], ""Wed"": [[""10:00"", ""16:00""]], ""Thu"": [[""10:00"", ""16:00""]], ""Fri"": [[""10:00"", ""16:00""]], ""Sat"": [[""9:00"", ""16:00""]], ""Sun"": [] }",Mayflower Poultry
zzw-223@62j-sjv-jvz,42.36842,-71.111626,Lessors of Real Estate,,Apartments at 550 Franklin St
222-223@62j-sj2-p7q,42.36444,-71.104073,Lessors of Real Estate,,Condos at 280 Green St
222-223@62j-sj2-v4v,42.374407,-71.08789200000001,Other Schools and Instruction,,Vinfin Training Center
222-224@62j-sjv-975,42.374333,-71.122077,Clothing Stores,"{ ""Mon"": [[""11:00"", ""19:00""]], ""Tue"": [[""11:00"", ""19:00""]], ""Wed"": [[""11:00"", ""19:00""]], ""Thu"": [[""11:00"", ""19:00""]], ""Fri"": [[""11:00"", ""19:00""]], ""Sat"": [[""11:00"", ""19:00""]], ""Sun"": [[""11:00"", ""18:00""]] }",Tess & Carlos
223-222@62j-sjv-92k,42.372802,-71.11548,Other Information Services,,Lamont Library
225-222@62j-sjv-cdv,42.373818,-71.113477,Lessors of Real Estate,,Apartments at 472 474 Broadway
228-222@62j-sj2-hyv,42.372529,-71.112604,Other Personal Services,,Sit A Pet
22d-222@62j-sgg-jjv,42.360102000000005,-71.109494,Lessors of Real Estate,,Apartments at 220 Hamilton St
22d-222@62j-sj2-qs5,42.360191,-71.106447,Lessors of Real Estate,,Apartments at 23 Speridakis Terrace
22h-222@62j-sj2-x5z,42.371138,-71.08988599999999,Lessors of Real Estate,,Apartments at 114 Berkshire St
22s-222@62j-sj2-7t9,42.369805,-71.09100000000001,Lessors of Real Estate,,Apartments at 58 Berkshire St
22s-222@62j-sj2-rkz,42.365439,-71.103434,Lessors of Real Estate,"{ ""Mon"": [[""9:00"", ""18:00""]], ""Tue"": [[""9:00"", ""18:00""]], ""Wed"": [[""9:00"", ""18:00""]], ""Thu"": [[""9:00"", ""18:00""]], ""Fri"": [[""9:00"", ""18:00""]], ""Sat"": [], ""Sun"": [] }",WeWork
234-222@62j-sj2-rkz,42.366132,-71.10300500000001,Health and Personal Care Stores,"{ ""Mon"": [[""9:30"", ""19:30""]], ""Tue"": [[""9:30"", ""19:30""]], ""Wed"": [[""9:30"", ""19:30""]], ""Thu"": [[""9:30"", ""19:30""]], ""Fri"": [[""9:30"", ""18:00""]], ""Sat"": [[""9:00"", ""18:00""]], ""Sun"": [] }",Custom Eyes
23j-222@62j-sj2-mkz,42.375052000000004,-71.109726,Lessors of Real Estate,,Apartments at 1643 Cambridge St
23m-222@62j-sj2-4d9,42.370174,-71.094033,Lessors of Real Estate,,Apartments at 372 Windsor St
23p-222@62j-sgg-jd9,42.360468,-71.111772,Lessors of Real Estate,,Condos at 304 Allston St
23p-222@62j-sj2-mkz,42.374994,-71.109363,Restaurants and Other Eating Places,,Darwin's
243-223@62j-sjt-kxq,42.372398,-71.12313499999999,Other Miscellaneous Store Retailers,,Regattabar Jazz Club
24v-222@62j-sjv-ndv,42.373914,-71.123749,Offices of Other Health Practitioners,"{ ""Mon"": [[""9:00"", ""18:00""]], ""Tue"": [[""9:00"", ""18:00""]], ""Wed"": [[""9:00"", ""19:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""15:30""]], ""Sat"": [[""8:30"", ""12:00""]], ""Sun"": [] }",Denise Patnod Acupuncture Clinic
259-222@62j-sj2-649,42.364611,-71.097448,Child Day Care Services,,Margaret Fuller Neighborhood House After School Program
25c-222@62j-sj2-h89,42.36759,-71.10324399999999,Lessors of Real Estate,,Condos at 8 Saint Paul St
25j-222@62j-sj2-hkf,42.368163,-71.10243,Grocery Stores,"{ ""Mon"": [[""7:00"", ""22:00""]], ""Tue"": [[""7:00"", ""22:00""]], ""Wed"": [], ""Thu"": [], ""Fri"": [[""7:00"", ""22:00""]], ""Sat"": [[""7:00"", ""22:00""]], ""Sun"": [[""7:00"", ""22:00""]] }",Whole Foods Market
25t-224@62j-sj2-5pv,42.369611,-71.09769,Elementary and Secondary Schools,,Cambridgeport
26r-222@62j-sjv-j7q,42.370587,-71.11388199999999,Lessors of Real Estate,,Apartments at 1110 Massachusetts Ave
27w-222@62j-sj2-xbk,42.371757,-71.087322,Lessors of Real Estate,,Apartments at 650 Cambridge St
zzw-223@62j-sj2-t5f,42.367013,-71.106689,Offices of Real Estate Agents and Brokers,"{ ""Mon"": [[""9:00"", ""18:00""]], ""Tue"": [[""9:00"", ""18:00""]], ""Wed"": [[""9:00"", ""18:00""]], ""Thu"": [[""9:00"", ""18:00""]], ""Fri"": [[""9:00"", ""18:00""]], ""Sat"": [[""9:00"", ""18:00""]], ""Sun"": [[""10:00"", ""17:00""]] }",Edgar Goodfriend Real Estate
zzw-225@62j-sjv-9mk,42.373583,-71.12049,Restaurants and Other Eating Places,,Felipe's Taqueria
zzw-22b@62j-sj2-t5f,42.367203,-71.107449,Lessors of Real Estate,,Apartments at 862 Massachusetts Ave
zzy-222@62j-sjv-ffz,42.366937,-71.114239,Lessors of Real Estate,,Condos at 160 Banks St
zzy-223@62j-sj2-9j9,42.360217,-71.093716,"Colleges, Universities, and Professional Schools",,Massachusetts Institute Of Technology
zzy-224@62j-sj3-33q,42.362863,-71.083807,Management of Companies and Enterprises,,Adobe
222-222@62j-sgg-gkz,42.355332000000004,-71.109488,Furniture Stores,"{ ""Mon"": [], ""Tue"": [[""10:00"", ""16:00""]], ""Wed"": [], ""Thu"": [[""10:00"", ""16:00""]], ""Fri"": [], ""Sat"": [[""10:00"", ""13:00""]], ""Sun"": [] }",MIT Furniture Exchange
222-222@62j-sgg-h89,42.358074,-71.11589000000001,Other Motor Vehicle Dealers,,Riverside Boat Club
222-224@62j-sj2-xnq,42.3758,-71.084055,Lessors of Real Estate,,Condos at 1 Fitchburg st
223-222@62j-sjv-9zz,42.372316,-71.121286,Restaurants and Other Eating Places,,The Red House
223-222@62j-sk2-nt9,42.379127000000004,-71.107089,Lessors of Real Estate,,Apartments at 151 Beacon St
227-222@62j-sj2-v4v,42.374534000000004,-71.08838399999999,Offices of Real Estate Agents and Brokers,,Quanta
229-222@62j-sj2-kmk,42.375496000000005,-71.103465,Lessors of Real Estate,,Apartments at 46 Beacon St
22q-222@62j-sj3-94v,42.377114,-71.09948,Lessors of Real Estate,,Apartments at 36 Adrian St
238-222@62j-sj2-sh5,42.364675,-71.10064200000001,Lessors of Real Estate,,Condos at 58 Bishop Allen Dr
23k-222@62j-sj2-6p9,42.371944,-71.09243000000001,Lessors of Real Estate,,Condos at 84 Willow St
23t-222@62j-sj3-7dv,42.376948999999996,-71.096626,Lessors of Real Estate,,Apartments at 15 Concord Ave
255-222@62j-sj2-835,42.370543,-71.09718000000001,Restaurants and Other Eating Places,"{ ""Mon"": [[""17:30"", ""22:00""]], ""Tue"": [[""17:30"", ""22:00""]], ""Wed"": [[""17:30"", ""22:00""]], ""Thu"": [[""17:30"", ""22:00""]], ""Fri"": [[""17:30"", ""23:00""]], ""Sat"": [[""17:30"", ""23:00""]], ""Sun"": [[""17:30"", ""22:00""]] }",Oleana Restaurant
25v-222@62j-sk2-rrk,42.378628000000006,-71.104256,Drycleaning and Laundry Services,"{ ""Mon"": [[""8:30"", ""21:00""]], ""Tue"": [[""8:30"", ""21:00""]], ""Wed"": [[""8:30"", ""21:00""]], ""Thu"": [[""8:30"", ""21:00""]], ""Fri"": [[""8:30"", ""21:00""]], ""Sat"": [[""8:30"", ""21:00""]], ""Sun"": [[""8:30"", ""21:00""]] }",Sweet Laundry
26d-222@62j-sj2-6tv,42.371975,-71.0953,Lessors of Real Estate,,Apartments at 363 Columbia St
28p-222@62j-sj2-h5z,42.369125,-71.104578,Lessors of Real Estate,,Apartments at 284 Harvard St
zzw-222@62j-sj2-rhq,42.366681,-71.104192,Other Schools and Instruction,"{ ""Mon"": [], ""Tue"": [[""17:30"", ""21:00""]], ""Wed"": [[""11:30"", ""13:30""]], ""Thu"": [[""17:30"", ""21:00""]], ""Fri"": [[""17:30"", ""20:30""]], ""Sat"": [[""11:00"", ""14:30""]], ""Sun"": [] }",Boston Classical Soo Bahk Do
zzy-223@62j-sjv-fs5,42.36395,-71.113411,Lessors of Real Estate,,Apartments at 79 Ballord Pl
zzz-222@62j-sgg-kxq,42.362446999999996,-71.115402,"Museums, Historical Sites, and Similar Institutions",,Riverside Press Park
225-222@62j-sjv-r49,42.378009999999996,-71.123789,Lessors of Real Estate,,Apartments at 24 Garden St
226-222@62j-sj3-cqz,42.379284999999996,-71.097396,Lessors of Real Estate,,Apartments at 268 Washington St
228-224@62j-sj2-x89,42.372122,-71.087128,Restaurants and Other Eating Places,"{ ""Mon"": [[""11:00"", ""21:30""]], ""Tue"": [[""11:00"", ""21:30""]], ""Wed"": [[""11:00"", ""21:30""]], ""Thu"": [[""11:00"", ""21:30""]], ""Fri"": [[""11:00"", ""21:30""]], ""Sat"": [[""11:00"", ""21:30""]], ""Sun"": [[""11:00"", ""21:30""]] }",Silk Road Uyghur Cuisine
229-222@62j-sj2-s5z,42.363966,-71.10188000000001,Restaurants and Other Eating Places,"{ ""Mon"": [[""11:30"", ""22:00""]], ""Tue"": [[""11:30"", ""22:00""]], ""Wed"": [[""11:30"", ""22:00""]], ""Thu"": [[""11:30"", ""22:00""]], ""Fri"": [[""11:30"", ""24:00""]], ""Sat"": [[""17:00"", ""24:00""]], ""Sun"": [[""10:30"", ""22:00""]] }",Viale
22n-222@62j-sj3-975,42.377693,-71.10226899999999,Lessors of Real Estate,,Apartments at 33 Lewis St
22q-222@62j-sj3-9vf,42.375207,-71.100249,Lessors of Real Estate,,Apartments at 38 Springfield St
22s-222@62j-sj2-ghq,42.372171,-71.106061,Lessors of Real Estate,,Apartments at 20 Highland Ave
239-222@62j-sj2-wc5,42.373124,-71.090355,Lessors of Real Estate,,Condos at 22 Harding St
23s-222@62j-sgg-4vz,42.357075,-71.107137,Lessors of Real Estate,,Apartments at 580 Putnam Ave
23s-222@62j-sj2-k75,42.373704,-71.103439,Lessors of Real Estate,,Apartments at 66 Maple Ave
269-222@62j-sj2-vpv,42.370599,-71.083196,Lessors of Real Estate,,Apartments at 78 5th St
26p-222@62j-sk2-pd9,42.377821999999995,-71.10431899999999,Lessors of Real Estate,,Apartments at 27 Calvin St
28t-222@62j-sj2-vs5,42.371897,-71.08520899999999,Other Personal Services,"{ ""Mon"": [[""7:00"", ""19:00""]], ""Tue"": [[""7:00"", ""19:00""]], ""Wed"": [[""7:00"", ""19:00""]], ""Thu"": [[""7:00"", ""19:00""]], ""Fri"": [[""7:00"", ""19:00""]], ""Sat"": [], ""Sun"": [] }",Boston Dog Company
zzy-222@62j-sj3-8d9,42.375464,-71.09382099999999,Building Material and Supplies Dealers,,Ward Two Plumbing Company
zzz-222@62j-sjv-mrk,42.376894,-71.126414,"Museums, Historical Sites, and Similar Institutions",,Longfellow National Historic Site
222-222@62j-sjt-ks5,42.372363,-71.12477700000001,Religious Organizations,,Society Of St John The Evangelist
22c-222@62j-sj3-b8v,42.379508,-71.096017,Grocery Stores,"{ ""Mon"": [[""6:00"", ""24:00""]], ""Tue"": [[""6:00"", ""24:00""]], ""Wed"": [[""6:00"", ""24:00""]], ""Thu"": [[""6:00"", ""24:00""]], ""Fri"": [[""6:00"", ""24:00""]], ""Sat"": [[""6:00"", ""24:00""]], ""Sun"": [[""6:00"", ""24:00""]] }",Mid nite Convenience
22f-222@62j-sj3-bzf,42.377697,-71.09246999999999,Lessors of Real Estate,,Apartments at 20 Linden St
22p-222@62j-sk2-rrk,42.378458,-71.103674,Lessors of Real Estate,,Apartments at 17 Magnus Ave
22w-222@62j-sj2-rc5,42.366487,-71.102082,Lessors of Real Estate,,Apartments at 27 Essex St
237-222@62j-sj3-b8v,42.37945,-71.096153,Restaurants and Other Eating Places,"{ ""Mon"": [[""11:00"", ""22:00""]], ""Tue"": [[""11:00"", ""22:00""]], ""Wed"": [[""11:00"", ""22:00""]], ""Thu"": [[""11:00"", ""22:00""]], ""Fri"": [[""11:00"", ""23:00""]], ""Sat"": [[""11:00"", ""23:00""]], ""Sun"": [[""11:00"", ""22:00""]] }",Mama Gina's Pizzeria
245-222@62j-sj2-wc5,42.373259999999995,-71.091224,Lessors of Real Estate,,Apartments at 17 Hunting St
248-223@62j-sj2-8gk,42.373113000000004,-71.097837,Lessors of Real Estate,,Apartments at 1228 Cambridge St
24g-222@62j-sj2-vpv,42.37039,-71.08458399999999,Lessors of Real Estate,,Apartments at 143 Thorndike St
25t-222@62j-sj3-59f,42.370413,-71.08295,Lessors of Real Estate,,Apartments at 82 5th St
278-222@62j-sk2-pd9,42.37766,-71.104508,Lessors of Real Estate,,Condos at 35 Calvin St
27b-223@62j-sjv-j7q,42.370358,-71.112957,Offices of Real Estate Agents and Brokers,,Compass
zzw-226@62j-sj2-rhq,42.366807,-71.104221,Other Amusement and Recreation Industries,,YWCA
zzw-226@62j-sj2-x3q,42.37259,-71.089201,Lessors of Real Estate,,Apartments at 757 Cambridge St
zzy-223@62j-sgg-ht9,42.356844,-71.114075,Gasoline Stations,,Magazine Beach Shell Service
224-222@62j-sj2-6zf,42.372706,-71.091577,Lessors of Real Estate,,Apartments at 883 Cambridge St
22f-222@62j-sk2-qj9,42.377175,-71.112312,Lessors of Real Estate,,Kirkland Court Harvard University Housing
22n-222@62j-sj2-j35,42.371010999999996,-71.112563,Lessors of Real Estate,,Apartments at 19 Trowbridge St
22x-222@62j-sjv-9mk,42.373826,-71.11953100000001,Depository Credit Intermediation,"{ ""Mon"": [[""9:00"", ""16:00""]], ""Tue"": [[""9:00"", ""16:00""]], ""Wed"": [[""9:00"", ""16:00""]], ""Thu"": [[""9:00"", ""16:00""]], ""Fri"": [[""9:00"", ""16:00""]], ""Sat"": [[""9:00"", ""13:00""]], ""Sun"": [] }",Bank of America
22z-222@62j-sj3-9cq,42.373897,-71.099213,Lessors of Real Estate,,Apartments at 7 Oakland St
236-222@62j-sj2-68v,42.365842,-71.098293,Grocery Stores,,International Convenience
237-223@62j-sk2-pd9,42.377319,-71.104879,Lessors of Real Estate,,Apartments at 93 Beacon St
23k-223@62j-sj3-9s5,42.373821,-71.098007,Lessors of Real Estate,,Apartments at 355 Prospect St
23q-222@62j-sj2-7nq,42.37027,-71.089828,Lessors of Real Estate,,Apartments at 6 Marney St
23q-223@62j-sj2-4sq,42.365691,-71.092708,"Management, Scientific, and Technical Consulting Services",,Christopher Maynard
23t-222@62j-sj2-sqz,42.364903000000005,-71.10624,Automotive Equipment Rental and Leasing,"{ ""Mon"": [[""8:00"", ""17:00""]], ""Tue"": [[""8:00"", ""17:00""]], ""Wed"": [[""8:00"", ""17:00""]], ""Thu"": [[""8:00"", ""17:00""]], ""Fri"": [[""8:00"", ""17:00""]], ""Sat"": [[""9:00"", ""12:00""]], ""Sun"": [[""9:00"", ""12:00""]] }",Enterprise Rent-A-Car
245-222@62j-sk2-ndv,42.380072999999996,-71.108233,Lessors of Real Estate,,Apartments at 7 Arnold Ct
24c-222@62j-sj3-85f,42.373765999999996,-71.094261,Lessors of Real Estate,,Condos at 305 Webster Ave
24j-222@62j-sj2-j7q,42.371006,-71.10967099999999,Lessors of Real Estate,,Apartments at 343 Harvard St
24z-222@62j-sj2-h89,42.3681,-71.103999,Lessors of Real Estate,,Condos at 28 Inman St
25d-222@62j-sj3-6kz,42.370358,-71.08663299999999,Lessors of Real Estate,,Apartments at 180 Thorndike St
263-222@62j-sj2-649,42.365743,-71.097351,Lessors of Real Estate,,Condos at 106 Pine St
267-222@62j-sj2-6tv,42.372076,-71.095201,Lessors of Real Estate,,Apartments at 373 Columbia St
27g-222@62j-sj2-x3q,42.372524,-71.090355,Electronics and Appliance Stores,"{ ""Mon"": [[""12:00"", ""18:00""]], ""Tue"": [[""12:00"", ""18:00""]], ""Wed"": [[""12:00"", ""18:00""]], ""Thu"": [[""12:00"", ""18:00""]], ""Fri"": [[""12:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",On The Spot Computer Repairs
zzw-222@62j-sj2-9s5,42.362457,-71.094014,Offices of Physicians,,Pfizer
zzw-223@62j-sj3-6hq,42.368858,-71.085628,Lessors of Real Estate,,Condos at 81 6th St
zzz-222@62j-sj2-j9z,42.373216,-71.110434,"Museums, Historical Sites, and Similar Institutions",,Library War Memorial Park
222-222@62j-sjv-g49,42.364556,-71.111313,Lessors of Real Estate,,Condos at 240 Western Ave
22d-225@62j-sjv-9zz,42.372161,-71.12074799999999,,"{ ""Mon"": [[""11:30"", ""22:00""]], ""Tue"": [[""11:30"", ""22:00""]], ""Wed"": [[""11:30"", ""22:00""]], ""Thu"": [[""11:30"", ""22:00""]], ""Fri"": [[""11:30"", ""23:00""]], ""Sat"": [[""12:00"", ""23:00""]], ""Sun"": [[""12:00"", ""22:00""]] }",The Maharaja
22h-222@62j-sjv-9vf,42.371771,-71.11858199999999,Other Amusement and Recreation Industries,,Harvard Office of the Arts Studio 74
22k-222@62j-sj2-75z,42.373028000000005,-71.09357800000001,Gasoline Stations,"{ ""Mon"": [[""0:00"", ""24:00""]], ""Tue"": [[""0:00"", ""24:00""]], ""Wed"": [[""0:00"", ""24:00""]], ""Thu"": [[""0:00"", ""24:00""]], ""Fri"": [[""0:00"", ""24:00""]], ""Sat"": [[""0:00"", ""24:00""]], ""Sun"": [[""0:00"", ""24:00""]] }",Shell Oil
22y-222@62j-sj2-49z,42.368064000000004,-71.096994,Lessors of Real Estate,,Apartments at 200 Columbia St
233-222@62j-sj2-89z,42.372808,-71.09625600000001,Lessors of Real Estate,,Apartments at 352 Norfolk St
236-222@62j-sjv-g49,42.364551,-71.110906,Lessors of Real Estate,,Apartments at 220 Western Ave
23p-223@62j-sj2-hbk,42.369374,-71.10544399999999,Lessors of Real Estate,,Harvard Clinton Apartments
23r-222@62j-sj2-s5z,42.364360999999995,-71.101518,Restaurants and Other Eating Places,"{ ""Mon"": [[""11:00"", ""23:00""]], ""Tue"": [[""11:00"", ""23:00""]], ""Wed"": [[""11:00"", ""23:00""]], ""Thu"": [[""11:00"", ""23:00""]], ""Fri"": [[""11:00"", ""23:30""]], ""Sat"": [[""10:00"", ""23:30""]], ""Sun"": [[""10:00"", ""23:00""]] }",Little Donkey
23z-222@62j-sgg-4jv,42.356215,-71.107739,Lessors of Real Estate,,Condos at 55 Chestnut St
23z-222@62j-sjv-fxq,42.364563000000004,-71.114724,Lessors of Real Estate,,Apartments at 375 Western Ave
23z-222@62j-sk2-qs5,42.376391999999996,-71.109483,Lessors of Real Estate,,Apartments at 104 Trowbridge St
24g-222@62j-sjv-jvz,42.367308,-71.11121899999999,Lessors of Real Estate,,Apartments at 32 Bay St
257-222@62j-sj2-kzz,42.370414000000004,-71.10334,Offices of Other Health Practitioners,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",Institute For Health and Recovery
25n-222@62j-sk2-pgk,42.376671,-71.104022,Lessors of Real Estate,,Apartments at 73 Beacon St
25v-223@62j-sjv-b6k,42.372053,-71.1183,Restaurants and Other Eating Places,,Playa Bowls
276-222@62j-sj2-jqf,42.368396999999995,-71.109371,Lessors of Real Estate,,Condos at 930 Massachusetts Ave
zzw-223@62j-sj2-gzf,42.372902,-71.105531,Lessors of Real Estate,,Apartments at 46 Highland Ave
zzw-226@62j-sj3-3bk,42.364876,-71.08318100000001,Lessors of Real Estate,,Apartments at 287 3rd St
zzy-222@62j-sj2-swk,42.366156,-71.10752600000001,Lessors of Real Estate,,Apartments at 335 Franklin St
222-222@62j-sj3-3t9,42.366827,-71.087377,Health and Personal Care Stores,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",Living Proof
222-223@62j-sj3-4d9,42.362787,-71.08731800000001,Offices of Physicians,,Borodic Gary
224-223@62j-sk2-s3q,42.379104,-71.10246500000001,Other Schools and Instruction,"{ ""Mon"": [[""10:00"", ""21:30""]], ""Tue"": [[""17:00"", ""21:30""]], ""Wed"": [[""10:00"", ""21:30""]], ""Thu"": [[""17:00"", ""21:30""]], ""Fri"": [[""10:00"", ""21:30""]], ""Sat"": [[""10:30"", ""15:30""]], ""Sun"": [] }",Oom Yung Doe
226-229@62j-sj3-3nq,42.367311,-71.090142,Offices of Other Health Practitioners,"{ ""Mon"": [[""7:00"", ""19:00""]], ""Tue"": [[""7:00"", ""19:00""]], ""Wed"": [[""7:00"", ""19:00""]], ""Thu"": [[""7:00"", ""19:00""]], ""Fri"": [[""7:00"", ""19:00""]], ""Sat"": [], ""Sun"": [] }",Sports & Physical Therapy Associates
228-22f@62j-sj2-k4v,42.374491,-71.104175,Other Amusement and Recreation Industries,,Tsaparlis Nicholas M MD
22b-222@62j-sj2-kcq,42.374066,-71.105079,Lessors of Real Estate,,Apartments at 81 Highland Ave
22c-222@62j-sj2-rtv,42.367846,-71.102737,Religious Organizations,,Christ the King Presbyterian Church
22w-222@62j-sjv-8jv,42.371365999999995,-71.114827,"Office Supplies, Stationery, and Gift Stores","{ ""Mon"": [[""10:00"", ""20:00""]], ""Tue"": [[""10:00"", ""20:00""]], ""Wed"": [[""10:00"", ""20:00""]], ""Thu"": [[""10:00"", ""20:00""]], ""Fri"": [[""10:00"", ""20:00""]], ""Sat"": [[""10:00"", ""20:00""]], ""Sun"": [[""10:30"", ""19:00""]] }",Tibets Jinten
236-222@62j-sj2-575,42.36804,-71.092925,Lessors of Real Estate,,Apartments at 54 Webster Ave
23c-223@62j-sk2-nt9,42.378941999999995,-71.106734,Restaurants and Other Eating Places,,Beacon Street Pizza
23f-222@62j-sj2-435,42.369045,-71.094803,Other Amusement and Recreation Industries,,Art & Soul
23h-222@62j-sj2-mhq,42.373508,-71.108073,Lessors of Real Estate,,Apartments at 67 Dana St
