Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Event,Message,Start Time,End Time,Duration (min),Distance Traveled,Start Battery %,End Battery %,Battery Gain %
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike67,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike68,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike69,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike70,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike71,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike72,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike73,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike74,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike75,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike76,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike77,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike78,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike79,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike80,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike81,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike82,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike83,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike84,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike85,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike86,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike87,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike88,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike89,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike90,START: wandering,nil,,,,,,,
